id,title,rating
"2413","Smoke On the Water","8.3"
"2414","Killing Me Softly With His Song","6.8"
"2415","Smoke! Smoke! Smoke! (That Cigarette)","8.1"
"2416","Ol' Man River","3.8"
"2417","The Letter","9.6"
"2418","Believe","9.4"
"2419","Ticket to Ride","3.5"
"2420","Afternoon Delight","2.4"
"2421","Sledgehammer","5.7"
"2422","Fly Robin Fly","3.8"
"2423","Bleeding Love","5.7"
"2424","Take a Bow","7.1"
"2425","Personality","9.4"
"2426","Good Times","5.7"
"2427","Hey Paula","0.5"
"2428","One of Us","0.7"
"2429","Fly Robin Fly","4.4"
"2430","Brown Sugar","6.6"
"2431","96 Tears","4.5"
"2432","The Prisoner's Song","1.7"
"2433","Walk Like an Egyptian","6.4"
"2434","Pop Muzik","7.5"
"2435","We Built This City","2"
"2436","Wake Up Little Susie","1.2"
"2437","Goodbye Yellow Brick Road","4.2"
"2438","Gold Digger","0.8"
"2439","Alone Again (Naturally)","0.2"
"2440","Something","9.1"
"2441","My Prayer","5.3"
"2442","All Night Long (All Night)","7.9"
"2443","I Still Haven't Found What I'm Looking For","1.5"
"2444","You Don't Bring Me Flowers","6.4"
"2445","Tequila","3.4"
"2446","Livin' On a Prayer","2.9"
"2447","At the Hop","4.1"
"2448","I'll Take You There","7.6"
"2449","Cry Like a Baby","7.1"
"2450","Indian Reservation (The Lament Of The Cherokee Reservation Indian)","5.7"
"2451","Get Back","10"
"2452","Coming Up","3.5"
"2453","I Went to Your Wedding","2"
"2454","The Rose","2.5"
"2455","One O'Clock Jump","4.9"
"2456","Bye Bye Love","8.1"
"2457","Papa's Got a Brand New Bag","2.4"
"2458","Love Is Blue (L'Amour Est Bleu)","2.8"
"2459","Hang On Sloopy","2.8"
"2460","Whatcha Say","1.8"
"2461","You Ain't Seen Nothin' Yet","7.2"
"2462","I Gotta Feeling","6.1"
"2463","Won't Get Fooled Again","3.3"
"2464","Bad Girls","0.9"
"2465","Alone","3"
"2466","Dardanella","3.5"
"2467","Because I Love You (The Postman Song)","4.9"
"2468","We Are the World","4.9"
"2469","Dizzy","7.1"
"2470","I Heard it Through the Grapevine","5.2"
"2471","Mack the Knife","9.9"
"2472","Footloose","0.6"
"2473","Mony Mony","8.3"
"2474","Ac-cent-tchu-ate the Positive","7.2"
"2475","Strange Fruit","0.1"
"2476","At Last","3.3"
"2477","Take On Me","5.2"
"2478","Stay (I Missed You)","8.5"
"2479","Wipe Out","9.3"
"2480","Crazy Little Thing Called Love","1.5"
"2481","Stagger Lee","8.1"
"2482","In the Mood","5.7"
"2483","Sweet Caroline (Good Times Never Seemed So Good)","2.3"
"2484","Rag Mop","9.3"
"2485","Wind Beneath My Wings","2.2"
"2486","Angie","0.9"
"2487","12th Street Rag","9"
"2488","White Rabbit","2.4"
"2489","With Or Without You","3"
"2490","A Thousand Miles","4.6"
"2491","Yellow Rose of Texas","0.8"
"2492","I Can Help","4.3"
"2493","Help!","2.6"
"2494","Sh-Boom (Life Could Be a Dream)","9.4"
"2495","Under the Boardwalk","3.4"
"2496","Harbour Lights","6.4"
"2497","Gives You Hell","7.5"
"2498","Whatcha Say","4.6"
"2499","Jump","7.7"
"2500","Toxic","7.8"
"2501","Paperback Writer","0"
"2502","Chattanoogie Shoe-Shine Boy","5.4"
"2503","Walk On the Wild Side","8.8"
"2504","Indian Reservation (The Lament Of The Cherokee Reservation Indian)","9.6"
"2505","Kiss & Say Goodbye","9.1"
"2506","Boogie Oogie Oogie","3.5"
"2507","Arthur's Theme (Best That You Can Do)","2.9"
"2508","Disco Duck","6.1"
"2509","Boulevard of Broken Dreams","8.6"
"2510","Unchained Melody","5.3"
"2511","Bad Girls","9"
"2512","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","1.7"
"2513","Cathy's Clown","4"
"2514","What a Fool Believes","1.1"
"2515","Hang On Sloopy","1.3"
"2516","We Are Family","7.7"
"2517","Brandy (You're A Fine Girl)","3.5"
"2518","Night Fever","6"
"2519","Bye Bye","7.9"
"2520","Spanish Harlem","7.7"
"2521","Cheek to Cheek","7"
"2522","Tossing & Turning","4.4"
"2523","Mr Tambourine Man","3.5"
"2524","Summer in the City","4.1"
"2525","Swanee","7.7"
"2526","Rags to Riches","8.6"
"2527","1999","3.5"
"2528","Surfin' USA","3.6"
"2529","Wake Me Up Before You Go Go","0.9"
"2530","Puttin' on the Ritz","2.7"
"2531","My Blue Heaven","8.8"
"2532","At Last","5.9"
"2533","Last Train to Clarksville","5.3"
"2534","I'm So Lonesome I Could Cry","6.4"
"2535","One of These Nights","0.9"
"2536","Freak Me","0.3"
"2537","Dancing in the Dark","8.1"
"2538","I Want to Hold Your Hand","9"
"2539","Sweet Soul Music","6"
"2540","Swanee","1.6"
"2541","Waterfalls","0.8"
"2542","Gonna Make You Sweat (Everybody Dance Now)","0.6"
"2543","Feel Good Inc","4"
"2544","Loving You","2.7"
"2545","Woman","4.9"
"2546","Near You","5.5"
"2547","Let it Snow! Let it Snow! Let it Snow!","5.9"
"2548","Woman","0.7"
"2549","I Shot the Sheriff","5.4"
"2550","Sexyback","1.2"
"2551","Waterfalls","3.9"
"2552","Wishing Well","3.3"
"2553","I Want You Back","6.3"
"2554","I'll Be There","8.7"
"2555","Revolution","5.7"
"2556","Dizzy","9.2"
"2557","Brother Louie","0.6"
"2558","This Love","4.2"
"2559","Use Somebody","5"
"2560","Cheek to Cheek","7.8"
"2561","U Got it Bad","3.1"
"2562","Somebody to Love","9.3"
"2563","Everybody Wants to Rule the World","0.7"
"2564","I Don't Want to Miss a Thing","4.3"
"2565","Centerfold","9.2"
"2566","Ben","4.8"
"2567","I Feel Love","8.6"
"2568","I Will Survive","5.8"
"2569","(Everything I Do) I Do it For You","5.8"
"2570","One","9.7"
"2571","All Out of Love","9.7"
"2572","Mercy Mercy Me (The Ecology)","4.7"
"2573","I Can't Stop Loving You","9.2"
"2574","Sleep Walk","7.8"
"2575","I'm Your Boogie Man","2.8"
"2576","Kokomo","1.9"
"2577","Another Day in Paradise","5.8"
"2578","Love In This Club","9.1"
"2579","Come Together","8.3"
"2580","My Prayer","5.1"
"2581","Waiting For a Girl Like You","3.4"
"2582","Sweet Child O' Mine","2.2"
"2583","Fast Car","3.9"
"2584","My Boyfriend's Back","7.4"
"2585","Beautiful Day","0.3"
"2586","Cheek to Cheek","1.8"
"2587","There goes my baby","6.1"
"2588","Only You (And You Alone)","4.2"
"2589","Gypsies","7.5"
"2590","I Honestly Love You","8.5"
"2591","We Can Work it Out","8.3"
"2592","Love Me Do","3.5"
"2593","Do You Love Me?","8.3"
"2594","I'm Looking Over a Four Leaf Clover","4.8"
"2595","Some Enchanted Evening","7.7"
"2596","The Love You Save","0.1"
"2597","Little Darlin'","2.9"
"2598","Some of These Days","8.5"
"2599","Papa's Got a Brand New Bag","3.4"
"2600","There goes my baby","3.2"
"2601","(You Keep Me) Hangin' On","4.2"
"2602","My Girl","8.7"
"2603","Hey There","4.2"
"2604","Hold On","6"
"2605","Coming Up","0.3"
"2606","Walk On the Wild Side","7.6"
"2607","A Hard Day's Night","8.4"
"2608","Da Doo Ron Ron (When He Walked Me Home)","4.6"
"2609","Let's Groove","7.5"
"2610","Unforgettable","3"
"2611","Layla","5.5"
"2612","Ebony & Ivory","4.6"
"2613","On Bended Knee","9.1"
"2614","The Tide is High","1.9"
"2615","What'd I Say","6.9"
"2616","Memories Are Made of This","0.7"
"2617","The Girl From Ipanema","6.8"
"2618","You'll Never Know","8.8"
"2619","The First Time Ever I Saw Your Face","0.2"
"2620","9 to 5","0.7"
"2621","Candle in the Wind '97","5"
"2622","Imagine","2.9"
"2623","Up Up & Away","3.8"
"2624","One More Try","4.2"
"2625","I'm Walking Behind You","3.7"
"2626","Rudolph","1.5"
"2627","Strange Fruit","9.6"
"2628","Like a Rolling Stone","6.7"
"2629","Sexyback","2.8"
"2630","April Showers","1.4"
"2631","Arthur's Theme (Best That You Can Do)","2.2"
"2632","Whoomp! (There it Is)","0.2"
"2633","Stranger On the Shore","7.8"
"2634","Hey There","7.6"
"2635","Don't Fence Me In","0.7"
"2636","Creep","6.1"
"2637","Livin' La Vida Loca","5.6"
"2638","I Went to Your Wedding","0.5"
"2639","Ball of Confusion (That's What the World is Today)","3.3"
"2640","Do Wah Diddy Diddy","5.3"
"2641","Breathe","2.4"
"2642","Indian Reservation (The Lament Of The Cherokee Reservation Indian)","8.4"
"2643","I Write the Songs","5.6"
"2644","Three Times a Lady","3.8"
"2645","Cherry Pink & Apple Blossom White","9.7"
"2646","Rock the Boat","4.3"
"2647","Maybellene","5.4"
"2648","Let it Snow! Let it Snow! Let it Snow!","3"
"2649","Do That to Me One More Time","0.5"
"2650","You Sexy Thing","8.1"
"2651","Sugar Shack","7.8"
"2652","Kryptonite","0.2"
"2653","We Found Love","7.5"
"2654","Cherry Pink & Apple Blossom White","9.1"
"2655","In the End","3.4"
"2656","Cracklin' Rosie","9.2"
"2657","Karma Chameleon","2.4"
"2658","Wipe Out","3.2"
"2659","Do Wah Diddy Diddy","8.1"
"2660","Hold On","3.2"
"2661","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","7.8"
"2662","Wake Up Little Susie","4.9"
"2663","Ballad of the Green Berets","2.3"
"2664","Dardanella","4"
"2665","One of These Nights","4.7"
"2666","I'm Your Boogie Man","4.7"
"2667","The Wanderer","1"
"2668","Keep On Loving You","7.9"
"2669","Macarena","4.6"
"2670","One O'Clock Jump","9.1"
"2671","Wicked Game","3.7"
"2672","Rolling In The Deep","1.6"
"2673","You Don't Have to Be a Star (To Be in My Show)","7.3"
"2674","Miss You Much","0.4"
"2675","All I Have to Do is Dream","0.8"
"2676","Need You Now","0.3"
"2677","I Shot the Sheriff","6.6"
"2678","This Ole House","5"
"2679","Boogie Oogie Oogie","9.4"
"2680","Ain't That a Shame","8.3"
"2681","Mercy Mercy Me (The Ecology)","8.2"
"2682","Horse With No Name","8.6"
"2683","It's All in the Game","7.3"
"2684","Green Onions","8.5"
"2685","Good Vibrations","9.6"
"2686","Jack & Diane","5"
"2687","Tears of a Clown","0.8"
"2688","Cry","6.6"
"2689","Body & Soul","4.7"
"2690","Rum & Coca-Cola","3.4"
"2691","It's My Party","6.9"
"2692","Like a Rolling Stone","2.6"
"2693","Don't Stop 'Til You Get Enough","0.5"
"2694","Wichita Lineman","2.7"
"2695","Help!","1.7"
"2696","Gimme Some Lovin'","5.2"
"2697","Summer in the City","5.4"
"2698","A Thousand Miles","9.4"
"2699","Downtown","0.4"
"2700","Baby Come Back","7.8"
"2701","Here Without You","7.9"
"2702","Wabash Cannonball","2.3"
"2703","Theme From 'A Summer Place'","4.8"
"2704","Everybody Wants to Rule the World","8.6"
"2705","Up Around the Bend","8.8"
"2706","Against All Odds (Take a Look At Me Now)","2.3"
"2707","Don't Fence Me In","8.9"
"2708","Brand New Key","4.5"
"2709","Wicked Game","4.8"
"2710","Up Around the Bend","1"
"2711","California Girls","3.7"
"2712","Hey There","9"
"2713","Hair","6.8"
"2714","The Morning After","1.5"
"2715","Toxic","2.1"
"2716","Blaze of Glory","4.6"
"2717","Cherish","2.6"
"2718","Up Up & Away","0.1"
"2719","Sentimental Journey","8.3"
"2720","Umbrella","0.3"
"2721","Let's Get it On","4"
"2722","Creep","6"
"2723","(Ghost) Riders in the Sky","8.5"
"2724","Brother","1.5"
"2725","I Feel For You","5.2"
"2726","Want Ads","0.4"
"2727","Cry","1"
"2728","You're Beautiful","8.2"
"2729","Freebird","8.1"
"2730","Heartbreak Hotel","3.3"
"2731","Freak Me","1.8"
"2732","Bad Girls","6.5"
"2733","Here in My Heart","4.8"
"2734","Walk On By","9.3"
"2735","Baby Come Back","5.5"
"2736","Brown Sugar","6.9"
"2737","Horse With No Name","5.8"
"2738","Can't Buy Me Love","4.3"
"2739","When a Man Loves a Woman","1.9"
"2740","Wedding Bell Blues","3.9"
"2741","People Got to Be Free","6.2"
"2742","Behind Closed Doors","8.4"
"2743","She Drives Me Crazy","6.1"
"2744","Why Do Fools Fall in Love?","7.7"
"2745","Layla","6.5"
"2746","The Long & Winding Road","8.2"
"2747","Travellin' Band","0.9"
"2748","I'm Sorry","4.4"
"2749","Blue Suede Shoes","4"
"2750","Oh Happy Day","6.9"
"2751","Kung Fu Fighting","6.7"
"2752","Money For Nothing","9.3"
"2753","Lola","7"
"2754","Sunday","8.6"
"2755","I Only Have Eyes For You","0.2"
"2756","Third Man Theme","6.9"
"2757","Rhinestone Cowboy","1.3"
"2758","Endless Love","5.7"
"2759","Joy to the World","5.7"
"2760","Open Arms","9.6"
"2761","Queen of Hearts","0.6"
"2762","Some Enchanted Evening","2.6"
"2763","Careless Whisper","9.4"
"2764","Hard to Say I'm Sorry","6.8"
"2765","Ol' Man River","6.2"
"2766","Mr Tambourine Man","3"
"2767","In the Ghetto","0.5"
"2768","Maneater","7.7"
"2769","Love Is Blue (L'Amour Est Bleu)","4.5"
"2770","Stop! in the Name of Love","9.4"
"2771","Live & Let Die","2.6"
"2772","Smells Like Teen Spirit","4.1"
"2773","Dancing in the Street","1.5"
"2774","Till I Waltz Again With You","1.3"
"2775","I'll Take You There","5.4"
"2776","Surfin' USA","5.1"
"2777","Sunday","7.8"
"2778","I'll Walk Alone","1.3"
"2779","Kokomo","7.3"
"2780","Whole Lotta Shakin' Goin' On","6.6"
"2781","Good Times","0.1"
"2782","All You Need is Love","4.6"
"2783","Candle in the Wind '97","5.1"
"2784","I Feel Fine","2.6"
"2785","Reunited","7.9"
"2786","Ball of Confusion (That's What the World is Today)","8.3"
"2787","You Were Meant for Me","7.2"
"2788","Hair","6.9"
"2789","How Deep is Your Love?","6.9"
"2790","Iris","6.5"
"2791","Buttons & Bows","0.6"
"2792","Woman","3.2"
"2793","The Sweet Escape","9.4"
"2794","Footloose","3.9"
"2795","Mickey","9.8"
"2796","Kansas City","2.1"
"2797","Leader of the Pack","8.1"
"2798","Don't Let the Stars Get in Your Eyes","1.9"
"2799","Pop Muzik","3.6"
"2800","You Can't Hurry Love","5.3"
"2801","I Write the Songs","8.3"
"2802","Love Shack","0.5"
"2803","Mr Brightside","9.9"
"2804","On Bended Knee","0.6"
"2805","Oh My Papa (O Mein Papa)","6.4"
"2806","A Boy Named Sue","6.5"
"2807","Wayward Wind","5.1"
"2808","Alone","4.7"
"2809","Fortunate Son","1.1"
"2810","Unbelievable","2.9"
"2811","What'd I Say","4.7"
"2812","Fast Car","1.8"
"2813","Mickey","8.1"
"2814","Sailing","2.2"
"2815","Roses Are Red","5.6"
"2816","Groovin'","0.4"
"2817","The Boy is Mine","8.7"
"2818","Summer in the City","6.3"
"2819","The Streak","7.8"
"2820","Every Breath You Take","3.2"
"2821","The Letter","6.4"
"2822","Help!","1"
"2823","It Had to Be You","8.9"
"2824","Crazy","9.2"
"2825","Shining Star","2.1"
"2826","Till The End of Time","6.8"
"2827","Spinning Wheel","3.1"
"2828","Under the Boardwalk","8.7"
"2829","Happy Days Are Here Again","5"
"2830","Auf Wiederseh'n Sweetheart","3"
"2831","Build Me Up Buttercup","2.2"
"2832","Can't Get Enough of Your Love","3.3"
"2833","Rags to Riches","9.5"
"2834","White Christmas","0.7"
"2835","Red Red Wine","7"
"2836","Family Affair","9.1"
"2837","(I Can't Get No) Satisfaction","8.4"
"2838","Lose Yourself","7"
"2839","Everyday People","6.6"
"2840","Maneater","6"
"2841","Baby Baby","9.4"
"2842","The Letter","3.4"
"2843","It's Too Late","5.9"
"2844","Sweet Georgia Brown","0.9"
"2845","Lights","2.5"
"2846","Dance to the Music","7.8"
"2847","Creep","5"
"2848","Nothing Compares 2 U","8.1"
"2849","I Wanna Love You","9.9"
"2850","Sweet Home Alabama","3.9"
"2851","Black Velvet","2.7"
"2852","Wanted","9.6"
"2853","Kansas City","3.1"
"2854","Cherish","5.2"
"2855","Tears in Heaven","8.2"
"2856","Can't Help Falling in Love","8.8"
"2857","Bennie & the Jets","5.9"
"2858","I Don't Want to Miss a Thing","8.6"
"2859","Best of My Love","0.5"
"2860","A Woman in Love","1.3"
"2861","Open Arms","3.2"
"2862","I Heard it Through the Grapevine","6.8"
"2863","Help!","3"
"2864","Near You","3.8"
"2865","More Than a Feeling","6.5"
"2866","My Boyfriend's Back","1.4"
"2867","Mister Sandman","2.9"
"2868","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","5.2"
"2869","April Showers","0.1"
"2870","Centerfold","3.5"
"2871","Crazy","7.5"
"2872","That's What Friends Are For","3.2"
"2873","Up Around the Bend","5.9"
"2874","Proud Mary","0.2"
"2875","If You Don't Know Me By Now","6.8"
"2876","Crocodile Rock","3.5"
"2877","Wedding Bell Blues","8.9"
"2878","Tik-Toc","8.3"
"2879","Ball of Confusion (That's What the World is Today)","6.3"
"2880","Don't Leave Me This Way","1.1"
"2881","The Rose","3.4"
"2882","What Goes Around Comes Around","1.7"
"2883","You Ain't Seen Nothin' Yet","5.4"
"2884","Stay (I Missed You)","1"
"2885","Single Ladies (Put A Ring On It)","10"
"2886","Monday Monday","4.6"
"2887","Be My Baby","1.2"
"2888","Look Away","1.8"
"2889","I'll Walk Alone","7.9"
"2890","Light My Fire","2.1"
"2891","That'll Be the Day","4.3"
"2892","White Rabbit","5.2"
"2893","Tom Dooley","1.6"
"2894","Wipe Out","5.9"
"2895","You Were Meant for Me","7.6"
"2896","Hey There","1.3"
"2897","American Pie","4.2"
"2898","Horse With No Name","5.9"
"2899","In the Ghetto","1.2"
"2900","Always On My Mind","5.4"
"2901","Ol' Man River","8.8"
"2902","In the Year 2525 (Exordium & Terminus)","3.5"
"2903","Kung Fu Fighting","1.4"
"2904","You Are the Sunshine of My Life","8.9"
"2905","I'll be seeing you","7.6"
"2906","The Long & Winding Road","9.4"
"2907","Near You","0.1"
"2908","I Want to Know What Love Is","6.2"
"2909","Honey","5.3"
"2910","You Make Me Feel Like Dancing","2"
"2911","Brother Louie","9.2"
"2912","Blurred Lines","2.5"
"2913","Swinging On a Star","9.1"
"2914","Roll Over Beethoven","3.6"
"2915","Return to Sender","7.2"
"2916","Fast Car","3.9"
"2917","Earth Angel","6.2"
"2918","One Sweet Day","6.9"
"2919","Stuck On You","9.3"
"2920","Stuck On You","8.6"
"2921","I Wanna Dance With Somebody (Who Loves Me)","6.7"
"2922","Be Bop a Lula","3.7"
"2923","No One","9.8"
"2924","Jack & Diane","4.3"
"2925","Long Cool Woman in a Black Dress","0.5"
"2926","Prisoner of Love","4.1"
"2927","April Showers","3.6"
"2928","Love In This Club","2.1"
"2929","Because You Loved Me","0"
"2930","Little Things Mean a Lot","0.8"
"2931","Sleep Walk","9.2"
"2932","Let Me Call You Sweetheart","7.4"
"2933","That'll Be the Day","8.6"
"2934","Make Love to Me","1.6"
"2935","Ticket to Ride","5.1"
"2936","Bette Davis Eyes","5.9"
"2937","Ballerina","8"
"2938","Go Your Own Way","3.1"
"2939","Whole Lotta Love","5.8"
"2940","Harbour Lights","9.3"
"2941","Fly Robin Fly","1.9"
"2942","A Hard Day's Night","4.4"
"2943","Sleep Walk","1.4"
"2944","Bennie & the Jets","0.2"
"2945","Somebody to Love","7"
"2946","Bad Romance","4.6"
"2947","Flashdance. What a Feeling","8.7"
"2948","Travellin' Man","5.7"
"2949","Stand By Me","1.2"
"2950","Weak","8.6"
"2951","Breaking Up is Hard to Do","5"
"2952","Frenesi","2.3"
"2953","This Land is Your Land","0.8"
"2954","A Whiter Shade of Pale","4.6"
"2955","Because of You","6.3"
"2956","Stranger On the Shore","3.5"
"2957","Beautiful Day","7.6"
"2958","Black Velvet","9.7"
"2959","Green River","4.3"
"2960","Memories Are Made of This","5.3"
"2961","Whole Lotta Shakin' Goin' On","3.6"
"2962","Let's Stay Together","8.2"
"2963","Let it Snow! Let it Snow! Let it Snow!","3.6"
"2964","Sh-Boom (Life Could Be a Dream)","8.1"
"2965","Are You Lonesome Tonight?","2.6"
"2966","No Scrubs","3.3"
"2967","Third Man Theme","1.3"
"2968","Brother","8.3"
"2969","Call Me Maybe","1.2"
"2970","Beat It","7.4"
"2971","Sugar Sugar","6.5"
"2972","Being With You","7.4"
"2973","Midnight Train to Georgia","0.5"
"2974","I Get Around","1.1"
"2975","Make it With You","3.7"
"2976","I Need You Now","9.9"
"2977","I Write the Songs","6.5"
"2978","God Bless the Child","9.3"
"2979","Viva La Vida","7.4"
"2980","Rudolph","2.6"
"2981","Boulevard of Broken Dreams","9.9"
"2982","Lose Yourself","8"
"2983","One Sweet Day","0.8"
"2984","Rhinestone Cowboy","1.1"
"2985","Swinging On a Star","2.6"
"2986","I Just Called to Say I Love You","1.3"
"2987","(They Long to Be) Close to You","5.2"
"2988","Paint it Black","7.7"
"2989","Blurred Lines","9.1"
"2990","Will You Love Me Tomorrow","3.8"
"2991","Leader of the Pack","2.5"
"2992","Mrs Robinson","9.1"
"2993","Buttons & Bows","8.7"
"2994","Do Wah Diddy Diddy","2.2"
"2995","Theme From 'Greatest American Hero' (Believe It Or Not)","2.2"
"2996","Royals","7.1"
"2997","Walk Like a Man","0.3"
"2998","Crazy For You","2.6"
"2999","Use Somebody","8.7"
"3000","Firework","1.5"
"3001","Kryptonite","9.5"
"3002","I'll Be There","9.2"
"3003","You Belong With Me","2.3"
"3004","Blurred Lines","1.4"
"3005","Ring My Bell","3.3"
"3006","Be My Baby","9.4"
"3007","Go Your Own Way","9.5"
"3008","All Out of Love","9.6"
"3009","Girls Just Wanna Have Fun","4.9"
"3010","What's Love Got to Do With It?","6.4"
"3011","Brother Louie","1.9"
"3012","Burn","10"
"3013","Bette Davis Eyes","2.9"
"3014","Right Back Where We Started From","5.5"
"3015","Lady","4"
"3016","Little Darlin'","0.9"
"3017","Reunited","4.8"
"3018","Come On-a My House","2.4"
"3019","Groovin'","5.4"
"3020","Why Do Fools Fall in Love?","6.6"
"3021","Walk Like an Egyptian","8.5"
"3022","I Can See Clearly Now","6"
"3023","Wanted","6.4"
"3024","Ball of Confusion (That's What the World is Today)","0"
"3025","You Send Me","9.3"
"3026","The Joker","8.2"
"3027","Never Gonna Give You Up","9.8"
"3028","The Prisoner's Song","4.1"
"3029","Bad Day","8.9"
"3030","Ballerina","0.6"
"3031","Wichita Lineman","5.2"
"3032","Centerfold","7.9"
"3033","Ruby Tuesday","0"
"3034","White Rabbit","2.9"
"3035","Rush Rush","2.5"
"3036","Piano Man","7.4"
"3037","Honey","8.1"
"3038","Penny Lane","4"
"3039","Proud Mary","8.1"
"3040","I Just Called to Say I Love You","5.1"
"3041","We Are Family","6.5"
"3042","Careless Whisper","9.1"
"3043","Can't Get Enough of Your Love","6.2"
"3044","Don't Let the Sun Go Down On Me","1"
"3045","Sweet Caroline (Good Times Never Seemed So Good)","5.6"
"3046","Upside Down","0.2"
"3047","Cathy's Clown","4.7"
"3048","Centerfold","1.9"
"3049","Yeah!","9.8"
"3050","Don't Let the Stars Get in Your Eyes","9.5"
"3051","Build Me Up Buttercup","1.1"
"3052","Papa Was a Rolling Stone","2.7"
"3053","Tonight's the Night (Gonna Be Alright)","2.9"
"3054","Knock On Wood","7.7"
"3055","Cheek to Cheek","8.8"
"3056","Wheel of Fortune","5.9"
"3057","Only You (And You Alone)","1.2"
"3058","Another One Bites the Dust","8"
"3059","I Write the Songs","9.8"
"3060","Need You Tonight","7.5"
"3061","Dancing in the Street","9.7"
"3062","Papa Don't Preach","5.1"
"3063","Wanted","8.6"
"3064","Strangers in the Night","5.2"
"3065","Umbrella","2.4"
"3066","You've Got a Friend","6.5"
"3067","Careless Whisper","3.3"
"3068","Since U Been Gone","9.6"
"3069","Crazy For You","4.1"
"3070","Don't Fence Me In","5.8"
"3071","Be Bop a Lula","3.3"
"3072","You Sexy Thing","5.4"
"3073","What a Fool Believes","1.7"
"3074","Tammy","3.1"
"3075","Stardust","2.5"
"3076","Yesterday","7.5"
"3077","Hang On Sloopy","1.3"
"3078","We've Only Just Begun","3.7"
"3079","Ben","9.1"
"3080","I'll Make Love to You","8.2"
"3081","If You Don't Know Me By Now","0.7"
"3082","Take a Bow","6.2"
"3083","Green Tambourine","4.4"
"3084","Too Young","4.5"
"3085","Two Hearts","0.3"
"3086","Mrs Brown You've Got a Lovely Daughter","2.6"
"3087","My Eyes Adored You","8.4"
"3088","Nothing's Gonna Stop Us Now","10"
"3089","Walk On the Wild Side","8.4"
"3090","(I've Had) the Time of My Life","0.3"
"3091","Honey","3.1"
"3092","Escape (The Pina Colada Song)","2.8"
"3093","I'll Walk Alone","5.8"
"3094","On Bended Knee","4.7"
"3095","The End of the World","9.2"
"3096","I Kissed A Girl","5.6"
"3097","Ain't No Mountain High Enough","3"
"3098","Stagger Lee","0.9"
"3099","Tangerine","0.2"
"3100","I've Heard That Song Before","6.7"
"3101","Smoke On the Water","4"
"3102","Rapture","2"
"3103","All My Lovin' (You're Never Gonna Get It)","4.3"
"3104","Big Girls Don't Cry","2.1"
"3105","Only The Lonely (Know The Way I Feel)","3.4"
"3106","That's the Way Love Goes","9"
"3107","The Love You Save","3.6"
"3108","Rag Doll","0.8"
"3109","Everybody Loves Somebody","6.7"
"3110","Under the Boardwalk","9"
"3111","Love Train","2.7"
"3112","Sleepy Lagoon","4.5"
"3113","Say It Right","2.4"
"3114","Thank You (Falettinme be Mice Elf Again)","5.5"
"3115","Leaving","8.5"
"3116","On the Atchison","5.4"
"3117","Superstar","3.9"
"3118","Uncle Albert (Admiral Halsey)","9.3"
"3119","Another Day in Paradise","7.8"
"3120","What a Fool Believes","0.7"
"3121","Every Breath You Take","8.6"
"3122","Big Girls Don't Cry","3.5"
"3123","Locked Out Of Heaven","7.9"
"3124","I'm Walking Behind You","5.9"
"3125","I Write the Songs","4.8"
"3126","The First Time Ever I Saw Your Face","8.1"
"3127","You Make Me Feel Brand New","3.8"
"3128","Crazy","6.1"
"3129","We Didn't Start the Fire","9.6"
"3130","Papa Was a Rolling Stone","9.2"
"3131","My Heart Will Go On","8.4"
"3132","Suspicious Minds","0.6"
"3133","I'm Sorry","0.7"
"3134","Since U Been Gone","8.3"
"3135","Lights","5.2"
"3136","Cold","2.4"
"3137","You Belong to Me","7"
"3138","Superstition","4.9"
"3139","In Da Club","5.7"
"3140","I Got You (I Feel Good)","5.8"
"3141","When a Man Loves a Woman","0.9"
"3142","Love In This Club","4.2"
"3143","Wicked Game","3.2"
"3144","Frankenstein","1"
"3145","Freak Me","0.9"
"3146","Hips don't lie","9.4"
"3147","I'll Be There","0.1"
"3148","Blue Tango","7.7"
"3149","Ebony & Ivory","0.2"
"3150","We Are Family","0"
"3151","Fly Robin Fly","0.6"
"3152","I Can Dream","1.8"
"3153","Stars & Stripes Forever","0.9"
"3154","Low","1.9"
"3155","Smoke On the Water","4.1"
"3156","Empire State Of Mind","8.7"
"3157","A Tree in the Meadow","5.3"
"3158","The Great Pretender","7.2"
"3159","I Want You Back","3.7"
"3160","Rolling In The Deep","4.6"
"3161","I Write the Songs","8.8"
"3162","The Reason","8.5"
"3163","Silly Love Songs","1.3"
"3164","Wicked Game","2.4"
"3165","Kiss On My List","9.6"
"3166","Whole Lotta Shakin' Goin' On","1.4"
"3167","All Along the Watchtower","7.7"
"3168","Volare","7.8"
"3169","Knock Three Times","2.1"
"3170","1999","1.4"
"3171","Again","1.9"
"3172","Up Where We Belong","3.3"
"3173","Uncle Albert (Admiral Halsey)","5.9"
"3174","Sledgehammer","9.1"
"3175","Ain't Misbehavin'","6.4"
"3176","Miss You","0.1"
"3177","Centerfold","4.1"
"3178","Summer in the City","7.6"
"3179","Hey Jude","2.5"
"3180","One","5"
"3181","That's the Way Love Goes","6.1"
"3182","Firework","9.3"
"3183","Take On Me","6.4"
"3184","Wishing Well","2.2"
"3185","Yellow Rose of Texas","9"
"3186","Wake Me Up Before You Go Go","2.2"
