:END_ID(Movie),:START_ID(Actor),character,:TYPE
"768","577","Jeffrey Kerluke","ACTED_IN"
"768","286","Dr. Salvador Halvorson IV","ACTED_IN"
"769","104","Suzanne Rutherford","ACTED_IN"
"769","5","Georgia Schumm","ACTED_IN"
"769","883","Emma Herzog","ACTED_IN"
"769","223","Nelson Durgan","ACTED_IN"
"769","346","Toby Conn","ACTED_IN"
"769","856","Julian Stiedemann","ACTED_IN"
"769","806","Cameron Stoltenberg","ACTED_IN"
"769","854","Howard Okuneva","ACTED_IN"
"769","950","Domingo Wiegand","ACTED_IN"
"769","980","Louis O'Hara","ACTED_IN"
"770","28","Jackie Medhurst I","ACTED_IN"
"770","840","Genevieve Zulauf","ACTED_IN"
"770","222","Eddie Blanda","ACTED_IN"
"770","857","Dr. Randy Windler","ACTED_IN"
"770","688","Clark West","ACTED_IN"
"770","836","Mr. Abraham Lindgren","ACTED_IN"
"770","159","Dr. Bobby Swift","ACTED_IN"
"770","356","Mr. Darrin Balistreri","ACTED_IN"
"770","290","Reginald Buckridge","ACTED_IN"
"770","973","Irma Gutmann","ACTED_IN"
"771","693","Dana Pfeffer","ACTED_IN"
"771","611","Brenda Keebler","ACTED_IN"
"771","476","Beverly Kemmer","ACTED_IN"
"771","553","Delbert Jacobs","ACTED_IN"
"771","722","Essie Jakubowski","ACTED_IN"
"771","572","Megan Franecki","ACTED_IN"
"771","120","Marsha Denesik","ACTED_IN"
"771","149","Brendan Champlin","ACTED_IN"
"771","490","Josefina Rodriguez","ACTED_IN"
"771","393","Lindsay O'Keefe","ACTED_IN"
"772","732","Miss Brooke Anderson","ACTED_IN"
"772","14","Timothy Carter","ACTED_IN"
"772","393","Alex Berge","ACTED_IN"
"772","326","Dr. Kim Bashirian V","ACTED_IN"
"772","553","Ginger Borer","ACTED_IN"
"772","151","Harry Homenick-Gerhold","ACTED_IN"
"772","190","Ruben Gerlach","ACTED_IN"
"772","786","Phyllis Rippin","ACTED_IN"
"772","331","Harold Conroy V","ACTED_IN"
"772","309","Sherman White","ACTED_IN"
"773","567","June Schroeder DDS","ACTED_IN"
"773","663","Dr. Bethany Jakubowski V","ACTED_IN"
"773","375","Kristen Farrell","ACTED_IN"
"773","143","Shelley Borer","ACTED_IN"
"773","686","Dewey McDermott","ACTED_IN"
"773","860","Rickey Parisian-Ernser","ACTED_IN"
"773","256","Victoria Schowalter","ACTED_IN"
"773","97","Maggie Frami","ACTED_IN"
"773","131","Dr. Clay Treutel III","ACTED_IN"
"773","861","Mr. Francis Johnston","ACTED_IN"
"774","640","Bill Breitenberg","ACTED_IN"
"774","691","Dr. Nathaniel Heidenreich Sr.","ACTED_IN"
"774","833","Bertha Gerlach V","ACTED_IN"
"774","505","Constance Rohan","ACTED_IN"
"774","372","Frances Bosco","ACTED_IN"
"774","922","Troy Stehr","ACTED_IN"
"774","592","Jerome Kerluke","ACTED_IN"
"774","343","Flora Blanda","ACTED_IN"
"774","313","Whitney Wehner","ACTED_IN"
"774","261","Edward Davis","ACTED_IN"
"775","441","Amos Cummings V","ACTED_IN"
"775","457","Gerald Mayer","ACTED_IN"
"775","160","Tommie Sauer","ACTED_IN"
"775","298","Kent Jenkins","ACTED_IN"
"775","315","Bill Cassin-Labadie","ACTED_IN"
"775","801","Lora Mitchell","ACTED_IN"
"775","597","Ada Greenholt","ACTED_IN"
"775","377","Essie Sauer","ACTED_IN"
"775","730","Josh Anderson","ACTED_IN"
"775","248","Jackie Stamm","ACTED_IN"
"776","296","Geneva Price","ACTED_IN"
"776","254","Kelly Pfannerstill","ACTED_IN"
"776","235","Laurence Hamill","ACTED_IN"
"776","851","Bradley Conroy","ACTED_IN"
"776","766","Shari Bins","ACTED_IN"
"776","70","Gertrude Predovic","ACTED_IN"
"776","730","Dr. Jon Konopelski","ACTED_IN"
"776","557","Hannah Vandervort","ACTED_IN"
"776","304","Jeanne Monahan","ACTED_IN"
"776","143","Mr. Salvador Ward","ACTED_IN"
"777","102","Jay Bradtke","ACTED_IN"
"777","998","Miranda Hintz DDS","ACTED_IN"
"777","628","Nina McClure","ACTED_IN"
"777","614","Yvette Stiedemann","ACTED_IN"
"777","125","Brett Koepp","ACTED_IN"
"777","116","Leslie Larson Jr.","ACTED_IN"
"777","165","Lydia Murphy","ACTED_IN"
"777","727","Renee Ernser DDS","ACTED_IN"
"777","963","Dominic Collins","ACTED_IN"
"778","620","Lena Hegmann","ACTED_IN"
"778","685","Ms. Janet Wisoky","ACTED_IN"
"778","783","Al Langosh","ACTED_IN"
"778","630","Carole Herzog Jr.","ACTED_IN"
"778","148","Pam Runte","ACTED_IN"
"778","442","Mr. Lloyd Franecki","ACTED_IN"
"778","183","Roy Barrows","ACTED_IN"
"778","476","Suzanne Abernathy","ACTED_IN"
"778","713","Sabrina Stehr","ACTED_IN"
"778","377","Jo Baumbach","ACTED_IN"
"779","287","Carlos Wisoky","ACTED_IN"
"779","476","Janet Marvin","ACTED_IN"
"779","274","Mr. Kurt Towne","ACTED_IN"
"779","244","Dr. Jerald Beatty","ACTED_IN"
"779","148","Hilda Hayes","ACTED_IN"
"779","608","Pete Bogisich","ACTED_IN"
"779","646","Grace Padberg","ACTED_IN"
"779","161","Merle Olson","ACTED_IN"
"779","618","Dr. Gregory Kemmer","ACTED_IN"
"779","737","Jeanne Rogahn","ACTED_IN"
"780","168","Mario Cartwright","ACTED_IN"
"780","431","Blanche Kuhic","ACTED_IN"
"780","604","Gordon Windler","ACTED_IN"
"780","520","Dr. Thelma Herman","ACTED_IN"
"780","396","Alton Dare","ACTED_IN"
"780","611","Herbert Nolan","ACTED_IN"
"780","794","Dale Schoen","ACTED_IN"
"780","652","Mrs. Esther Weissnat","ACTED_IN"
"780","441","Jasmine Swaniawski","ACTED_IN"
"780","381","Neal Gislason","ACTED_IN"
"781","295","Mario Ledner","ACTED_IN"
"781","153","Herbert Quigley","ACTED_IN"
"781","694","Celia Aufderhar","ACTED_IN"
"781","73","Arturo Quigley","ACTED_IN"
"781","665","Angel Kessler","ACTED_IN"
"781","847","Ricardo Schimmel-Robel","ACTED_IN"
"781","610","Russell Hansen","ACTED_IN"
"781","382","Ethel Trantow","ACTED_IN"
"781","972","Dan Conn","ACTED_IN"
"781","285","Colin Beier III","ACTED_IN"
"782","167","Orville Sanford","ACTED_IN"
"782","508","Dr. Hector Volkman","ACTED_IN"
"782","18","Alberta O'Hara","ACTED_IN"
"782","139","Perry Fadel","ACTED_IN"
"782","658","Bert Dicki","ACTED_IN"
"782","825","Christopher Pfeffer","ACTED_IN"
"782","486","Sherry Schaden","ACTED_IN"
"782","358","Jeannie Schuppe I","ACTED_IN"
"782","538","Tasha Gislason","ACTED_IN"
"782","384","Larry Pollich","ACTED_IN"
"783","503","Doris Huels","ACTED_IN"
"783","17","Guadalupe McDermott","ACTED_IN"
"783","74","Stephanie Nader","ACTED_IN"
"783","337","Mr. Steve Ritchie","ACTED_IN"
"783","967","Brendan Graham","ACTED_IN"
"783","509","Ian Barton","ACTED_IN"
"783","73","Norman Von","ACTED_IN"
"783","845","Raymond Jakubowski","ACTED_IN"
"783","618","Marguerite Herman","ACTED_IN"
"783","115","Dawn Bradtke III","ACTED_IN"
"784","876","Andres Leuschke","ACTED_IN"
"784","809","Mr. Louis Boyle-Murray","ACTED_IN"
"784","594","Horace Brekke","ACTED_IN"
"784","756","Max Harber","ACTED_IN"
"784","114","Jackie Daugherty","ACTED_IN"
"784","400","Marlon Rice","ACTED_IN"
"784","885","Betsy McDermott","ACTED_IN"
"784","97","Jimmy Emard","ACTED_IN"
"784","821","Aubrey Schmeler","ACTED_IN"
"784","785","Tracey Moen","ACTED_IN"
"785","565","Tom Rowe","ACTED_IN"
"785","964","Helen Bailey","ACTED_IN"
"785","986","Kristi Lowe","ACTED_IN"
"785","722","Gregg Wyman","ACTED_IN"
"785","193","Olivia Keeling","ACTED_IN"
"785","658","Damon Mosciski Sr.","ACTED_IN"
"785","306","Alicia Schaefer","ACTED_IN"
"785","730","Chris Beier","ACTED_IN"
"785","270","Nancy Olson","ACTED_IN"
"785","497","Justin Durgan","ACTED_IN"
"786","950","Sophie Koss","ACTED_IN"
"786","582","Joann Kling","ACTED_IN"
"786","248","Jessie Wisozk","ACTED_IN"
"786","324","Gayle Kihn","ACTED_IN"
"786","649","Harry Bode","ACTED_IN"
"786","226","Vicki Spinka","ACTED_IN"
"786","607","Alfred Dicki","ACTED_IN"
"786","238","Clyde Wilderman","ACTED_IN"
"786","984","Levi Keebler DVM","ACTED_IN"
"786","35","Ian Mosciski","ACTED_IN"
"787","637","Jessie Hyatt","ACTED_IN"
"787","390","Julius O'Kon","ACTED_IN"
"787","593","Irving Funk","ACTED_IN"
"787","261","Marian Wilderman","ACTED_IN"
"787","52","Dr. Irvin Runte","ACTED_IN"
"787","617","Joshua Effertz","ACTED_IN"
"787","239","Sonya Wiegand","ACTED_IN"
"787","855","Dr. Christina Lebsack-Connelly","ACTED_IN"
"787","454","Casey Abshire","ACTED_IN"
"787","54","Ida Crooks","ACTED_IN"
"788","39","Dorothy Fadel","ACTED_IN"
"788","481","Terri Schowalter","ACTED_IN"
"788","961","Gary Prosacco DDS","ACTED_IN"
"788","634","Flora Hettinger-Emard","ACTED_IN"
"788","589","Tomas Langosh-Romaguera III","ACTED_IN"
"788","229","Roxanne Wyman","ACTED_IN"
"788","214","Nadine Williamson-West","ACTED_IN"
"788","817","Gwendolyn Bechtelar","ACTED_IN"
"788","553","Ms. Whitney Mohr","ACTED_IN"
"788","195","Mrs. Janis Thiel","ACTED_IN"
"789","490","Kayla Schuster","ACTED_IN"
"789","719","Priscilla Runolfsdottir MD","ACTED_IN"
"789","32","Roberta Cummings","ACTED_IN"
"789","967","Susan Dickens","ACTED_IN"
"789","983","Ms. Kristin Lebsack","ACTED_IN"
"789","203","Laverne Pfeffer","ACTED_IN"
"789","586","Fred Yundt","ACTED_IN"
"789","216","Allen Rosenbaum","ACTED_IN"
"789","212","Marie Spinka","ACTED_IN"
"789","245","Terrell Herzog","ACTED_IN"
"790","754","Leona Jaskolski DDS","ACTED_IN"
"790","767","Ms. Gloria Maggio","ACTED_IN"
"790","859","Danielle Jones","ACTED_IN"
"790","550","Manuel Anderson","ACTED_IN"
"790","201","Erik Collier","ACTED_IN"
"790","420","Adam Ullrich","ACTED_IN"
"790","426","Lynette Hayes","ACTED_IN"
"790","143","Gloria Heaney","ACTED_IN"
"790","673","Corey Will","ACTED_IN"
"790","995","Teri Ratke","ACTED_IN"
"791","967","Ginger Brekke","ACTED_IN"
"791","612","Rodney Leffler","ACTED_IN"
"791","107","Bryan Beahan","ACTED_IN"
"791","729","Raymond Gutmann","ACTED_IN"
"791","410","Aubrey Bailey","ACTED_IN"
"791","859","Cesar Schmitt","ACTED_IN"
"791","801","Guy Stiedemann","ACTED_IN"
"791","141","Dr. Dana Nader","ACTED_IN"
"791","32","Lee Swift","ACTED_IN"
"791","358","Jenny Osinski","ACTED_IN"
"792","346","Lana Johns","ACTED_IN"
"792","280","Martin Johnston","ACTED_IN"
"792","624","Ruby Parisian","ACTED_IN"
"792","702","Gordon Hermiston","ACTED_IN"
"792","408","Dr. Wesley Roob","ACTED_IN"
"792","205","Mr. Ralph Mayer","ACTED_IN"
"792","725","Robin Jacobson","ACTED_IN"
"792","960","Dr. Darin Effertz","ACTED_IN"
"792","626","Mandy Herzog","ACTED_IN"
"793","360","Barbara Metz","ACTED_IN"
"793","677","Earl Bode","ACTED_IN"
"793","319","Clark Kihn","ACTED_IN"
"793","607","Helen Reichert DVM","ACTED_IN"
"793","106","Mrs. Sonja Stoltenberg","ACTED_IN"
"793","197","Mrs. Delores Zulauf-Murphy","ACTED_IN"
"793","210","Faye Lindgren DVM","ACTED_IN"
"793","439","Perry Wolff MD","ACTED_IN"
"793","642","Sophie Ward DVM","ACTED_IN"
"793","193","Beatrice Rolfson","ACTED_IN"
"794","760","Mrs. Latoya Dicki","ACTED_IN"
"794","563","Malcolm McDermott","ACTED_IN"
"794","1000","Leland Wintheiser","ACTED_IN"
"794","267","Gregg Weber","ACTED_IN"
"794","8","Hubert Schneider","ACTED_IN"
"794","874","Guillermo Dooley","ACTED_IN"
"794","211","Sally Connelly","ACTED_IN"
"794","107","Rachel Kautzer","ACTED_IN"
"794","910","Leroy Gorczany","ACTED_IN"
"794","691","Luther Franecki","ACTED_IN"
"795","298","Jackie Ankunding","ACTED_IN"
"795","316","Rachel Bailey Sr.","ACTED_IN"
"795","296","Lorena Towne III","ACTED_IN"
"795","292","Mrs. Dora Bahringer","ACTED_IN"
"795","230","Kristine O'Hara","ACTED_IN"
"795","202","Domingo Ortiz","ACTED_IN"
"795","801","Dr. Lawrence Farrell","ACTED_IN"
"795","27","Lyle Corwin","ACTED_IN"
"795","886","Dr. Rodney Ankunding","ACTED_IN"
"795","895","Elmer Schuppe","ACTED_IN"
"796","8","Rachael Adams","ACTED_IN"
"796","354","Dana Conroy","ACTED_IN"
"796","240","Elisa Abernathy MD","ACTED_IN"
"796","839","Nellie Beahan","ACTED_IN"
"796","637","Nick Kautzer I","ACTED_IN"
"796","650","Gordon Hauck-Mohr","ACTED_IN"
"796","408","Esther Huel","ACTED_IN"
"796","449","Theodore Williamson","ACTED_IN"
"796","633","Opal Mosciski","ACTED_IN"
"796","119","Calvin Donnelly","ACTED_IN"
"797","554","Mr. Santiago Schulist","ACTED_IN"
"797","559","Lorenzo Kertzmann","ACTED_IN"
"797","171","Alejandro Olson","ACTED_IN"
"797","533","Bonnie Champlin","ACTED_IN"
"797","992","Ethel Graham","ACTED_IN"
"797","299","Mr. Gregg Murazik","ACTED_IN"
"797","92","Bryan Welch","ACTED_IN"
"797","437","Felicia Langworth","ACTED_IN"
"797","712","Phil Gleichner","ACTED_IN"
"797","450","Megan Fritsch","ACTED_IN"
"798","770","Seth Gerhold MD","ACTED_IN"
"798","675","Lawrence Pouros","ACTED_IN"
"798","698","Maria Friesen","ACTED_IN"
"798","425","Patsy Ruecker","ACTED_IN"
"798","192","Paulette Turner","ACTED_IN"
"798","967","Jamie Olson","ACTED_IN"
"798","962","Fernando Lemke","ACTED_IN"
"798","273","Rodolfo Okuneva-Goodwin","ACTED_IN"
"798","956","Delbert Green","ACTED_IN"
"798","116","Wilfred Christiansen","ACTED_IN"
"799","290","Cheryl Mraz","ACTED_IN"
"799","616","Martha Bergnaum","ACTED_IN"
"799","132","Sonja Mante","ACTED_IN"
"799","202","Sidney Labadie","ACTED_IN"
"799","461","Gerardo Cremin-Kshlerin","ACTED_IN"
"799","421","Betty Mills","ACTED_IN"
"799","245","Mrs. Antoinette Veum","ACTED_IN"
"799","697","Shirley Murazik","ACTED_IN"
"799","843","Alberto Hintz","ACTED_IN"
"799","373","Terry Altenwerth","ACTED_IN"
"800","284","Alan Lind","ACTED_IN"
"800","983","Mildred Halvorson","ACTED_IN"
"800","468","Wilbur Gibson","ACTED_IN"
"800","247","Miguel O'Keefe","ACTED_IN"
"800","610","Doug Skiles","ACTED_IN"
"800","130","Santiago Cruickshank PhD","ACTED_IN"
"800","460","Susie Schulist","ACTED_IN"
"800","34","Jeannie Willms","ACTED_IN"
"800","388","Richard Konopelski","ACTED_IN"
"800","520","Stella Boyle","ACTED_IN"
"801","404","Kathleen Maggio","ACTED_IN"
"801","371","Mr. David Jones Sr.","ACTED_IN"
"801","437","Pauline Krajcik","ACTED_IN"
"801","411","Fannie Casper","ACTED_IN"
"801","198","Jake Kshlerin","ACTED_IN"
"801","927","Holly Macejkovic","ACTED_IN"
"801","80","Rodney Leffler","ACTED_IN"
"801","109","Leigh Ratke I","ACTED_IN"
"801","904","Randolph Emard","ACTED_IN"
"801","598","Lorraine Weimann Jr.","ACTED_IN"
"802","269","Meghan Goodwin","ACTED_IN"
"802","422","Stephen Parker","ACTED_IN"
"802","14","Belinda Glover","ACTED_IN"
"802","42","Roman Beahan","ACTED_IN"
"802","689","Chad Goodwin","ACTED_IN"
"802","293","Casey Collier","ACTED_IN"
"802","529","Domingo Bruen","ACTED_IN"
"802","685","Leah Kling","ACTED_IN"
"802","438","Damon Steuber","ACTED_IN"
"802","682","Shannon Olson","ACTED_IN"
"803","268","Ms. Fannie Friesen PhD","ACTED_IN"
"803","8","Archie Schimmel-Leffler","ACTED_IN"
"803","34","Meredith Yost","ACTED_IN"
"803","482","Christina Rau","ACTED_IN"
"803","433","Jimmy Cremin","ACTED_IN"
"803","273","Hazel Wiza","ACTED_IN"
"803","434","Monique Lakin","ACTED_IN"
"803","569","Ismael Grant-Considine","ACTED_IN"
"803","522","Alma Green","ACTED_IN"
"803","165","Mrs. Mabel Bahringer","ACTED_IN"
"804","564","Jessica Rodriguez","ACTED_IN"
"804","98","Rosemary Morissette-Willms","ACTED_IN"
"804","763","Melanie Shields","ACTED_IN"
"804","874","Sam Reynolds","ACTED_IN"
"804","673","Ms. Rebecca Osinski","ACTED_IN"
"804","46","Christina Barrows","ACTED_IN"
"804","12","Rosemarie Von","ACTED_IN"
"804","287","Wanda Beer","ACTED_IN"
"804","897","Crystal Cronin","ACTED_IN"
"804","765","Franklin Toy","ACTED_IN"
"805","814","Claire Kassulke","ACTED_IN"
"805","441","Ignacio Fay","ACTED_IN"
"805","204","Dewey Bechtelar","ACTED_IN"
"805","775","Darryl Roob","ACTED_IN"
"805","567","Miss Tracy Pacocha","ACTED_IN"
"805","476","Alvin Borer-Gulgowski","ACTED_IN"
"805","410","Lewis Pfannerstill PhD","ACTED_IN"
"805","468","Albert Thiel-Carter","ACTED_IN"
"805","305","Geneva Reichert","ACTED_IN"
"805","256","Estelle Nolan","ACTED_IN"
"806","493","Alonzo Cremin","ACTED_IN"
"806","391","Evelyn Corkery","ACTED_IN"
"806","628","Willie Goyette-O'Connell","ACTED_IN"
"806","473","Kendra Altenwerth DDS","ACTED_IN"
"806","209","Mr. Alejandro Buckridge","ACTED_IN"
"806","785","Betsy Carroll","ACTED_IN"
"806","890","Barry Lesch","ACTED_IN"
"806","240","Salvador Brekke","ACTED_IN"
"806","715","Kelli McKenzie","ACTED_IN"
"806","267","Alma Bogisich","ACTED_IN"
"807","131","Francis Padberg","ACTED_IN"
"807","365","Joyce Little","ACTED_IN"
"807","719","Mrs. Bonnie DuBuque","ACTED_IN"
"807","875","Woodrow Krajcik III","ACTED_IN"
"807","220","Lyle Weber","ACTED_IN"
"807","322","Colleen Lebsack Jr.","ACTED_IN"
"807","684","Cathy Mosciski","ACTED_IN"
"807","633","Felipe Marvin","ACTED_IN"
"807","543","Marlene Kovacek","ACTED_IN"
"807","966","Yvette Altenwerth","ACTED_IN"
"808","98","Dixie Klein","ACTED_IN"
"808","705","Edward Feest","ACTED_IN"
"808","18","Allan Bernhard","ACTED_IN"
"808","752","Natasha Christiansen PhD","ACTED_IN"
"808","681","Mike Lemke V","ACTED_IN"
"808","234","Dora Pouros","ACTED_IN"
"808","557","Dr. Arthur Mosciski","ACTED_IN"
"808","840","Sue Renner","ACTED_IN"
"808","756","James Mosciski","ACTED_IN"
"808","643","Miranda Metz MD","ACTED_IN"
"809","668","Mr. Neal Reinger","ACTED_IN"
"809","383","Dr. Emma Lubowitz","ACTED_IN"
"809","194","Esther Littel","ACTED_IN"
"809","494","Celia McCullough II","ACTED_IN"
"809","84","Cathy Maggio","ACTED_IN"
"809","138","Mae Weber","ACTED_IN"
"809","48","Jerry Hammes-Boyle","ACTED_IN"
"809","711","Dana Ankunding","ACTED_IN"
"809","309","Courtney Strosin","ACTED_IN"
"809","49","Amy Mertz","ACTED_IN"
"810","617","Elaine Zieme III","ACTED_IN"
"810","634","Orlando Kovacek-Spinka","ACTED_IN"
"810","648","Edward Kirlin-Considine","ACTED_IN"
"810","822","Lois Rolfson","ACTED_IN"
"810","772","Ms. Lillian Morissette","ACTED_IN"
"810","760","Casey Wolff","ACTED_IN"
"810","605","Dr. Greg West","ACTED_IN"
"810","960","Tracy Kessler","ACTED_IN"
"810","848","Ms. Lynne Dibbert MD","ACTED_IN"
"810","612","Sheryl Koss","ACTED_IN"
"811","727","Simon Wiegand","ACTED_IN"
"811","919","Alton Runte","ACTED_IN"
"811","651","Mathew Feest","ACTED_IN"
"811","645","Leslie Baumbach III","ACTED_IN"
"811","30","Peggy McCullough","ACTED_IN"
"811","587","Mr. Evan Christiansen","ACTED_IN"
"811","458","Frankie Huel","ACTED_IN"
"811","307","Harry Hartmann","ACTED_IN"
"811","832","Dolores Considine","ACTED_IN"
"811","618","Perry Koss","ACTED_IN"
"812","164","Robin Hansen","ACTED_IN"
"812","171","Mrs. Annie Halvorson","ACTED_IN"
"812","298","Moses Schneider","ACTED_IN"
"812","226","Tyler Goodwin","ACTED_IN"
"812","549","Raymond Turcotte Sr.","ACTED_IN"
"812","308","Kelley Fritsch","ACTED_IN"
"812","562","Juanita Graham","ACTED_IN"
"812","282","Mr. Ignacio Schuster","ACTED_IN"
"812","709","Julius Carter","ACTED_IN"
"812","601","Mr. Matthew Deckow","ACTED_IN"
"813","74","Caroline Heidenreich","ACTED_IN"
"813","956","Dana Hand","ACTED_IN"
"813","795","Jo Mraz","ACTED_IN"
"813","626","Irene Pfeffer","ACTED_IN"
"813","609","Mr. Myron Schulist","ACTED_IN"
"813","277","Catherine Koelpin","ACTED_IN"
"813","779","Lori Berge-Prosacco","ACTED_IN"
"813","303","Mrs. Mercedes Hilll","ACTED_IN"
"813","253","Della Carroll","ACTED_IN"
"813","592","Austin Osinski","ACTED_IN"
"814","289","Jeffery Medhurst","ACTED_IN"
"814","27","Marlene Schuppe","ACTED_IN"
"814","449","Elisa Jacobi","ACTED_IN"
"814","239","Barbara Kemmer","ACTED_IN"
"814","603","Gloria Rodriguez","ACTED_IN"
"814","794","Lynn Towne","ACTED_IN"
"814","783","Mr. Gabriel Crist","ACTED_IN"
"814","827","Ana Toy","ACTED_IN"
"814","515","Lucia Gerlach","ACTED_IN"
"814","892","Shari Keebler","ACTED_IN"
"815","780","Phil Balistreri","ACTED_IN"
"815","157","Mr. Lee Kautzer","ACTED_IN"
"815","505","Phyllis Rosenbaum-Nicolas","ACTED_IN"
"815","679","Ginger Haag","ACTED_IN"
"815","870","Oscar Berge-Goldner","ACTED_IN"
"815","203","Colin Bechtelar","ACTED_IN"
"815","327","Dewey Hickle","ACTED_IN"
"815","179","Ms. Kendra Erdman-Greenholt","ACTED_IN"
"815","988","Jimmy Leffler","ACTED_IN"
"815","826","Sophie Nicolas","ACTED_IN"
"816","767","Rick Powlowski","ACTED_IN"
"816","177","Lee Mitchell-Hickle","ACTED_IN"
"816","499","Bridget Swift Sr.","ACTED_IN"
"816","489","Timothy Koepp","ACTED_IN"
"816","219","Ian Howell","ACTED_IN"
"816","538","Miss Gayle White","ACTED_IN"
"816","69","Brett Wilderman","ACTED_IN"
"816","11","Courtney Wisozk","ACTED_IN"
"816","119","Miguel Roob","ACTED_IN"
"816","287","Lorenzo Grimes","ACTED_IN"
"817","727","Don VonRueden","ACTED_IN"
"817","129","Amelia Blanda","ACTED_IN"
"817","818","Jasmine Walsh I","ACTED_IN"
"817","301","Kay Parker DDS","ACTED_IN"
"817","949","Nicole Lind","ACTED_IN"
"817","13","Jeffrey Nitzsche","ACTED_IN"
"817","475","Anne Beer","ACTED_IN"
"817","885","May Kris","ACTED_IN"
"817","427","Irving Bechtelar","ACTED_IN"
"817","50","Neil Stoltenberg","ACTED_IN"
"818","850","Mathew Nicolas","ACTED_IN"
"818","540","Kristin Bayer","ACTED_IN"
"818","717","Doreen Fadel-Raynor","ACTED_IN"
"818","533","Emanuel Nicolas","ACTED_IN"
"818","195","Johnnie Sauer DVM","ACTED_IN"
"818","795","Shirley Daugherty","ACTED_IN"
"818","766","Lana Kohler","ACTED_IN"
"818","213","Kurt Halvorson","ACTED_IN"
"818","239","Tracy Mayert MD","ACTED_IN"
"818","184","Vernon Morissette","ACTED_IN"
"819","915","Mr. Joe Botsford","ACTED_IN"
"819","563","Ebony McDermott","ACTED_IN"
"819","240","Earnest Franey-Sauer","ACTED_IN"
"819","693","Madeline Emard","ACTED_IN"
"819","5","Mr. Glen Tillman","ACTED_IN"
"819","219","Velma Grant","ACTED_IN"
"819","904","Jan White","ACTED_IN"
"819","217","Alison Jones","ACTED_IN"
"819","790","Amanda Towne","ACTED_IN"
"819","94","Andres Dare-Pfannerstill","ACTED_IN"
"820","452","Stacey Feil","ACTED_IN"
"820","419","Ricardo VonRueden","ACTED_IN"
"820","939","Mr. Ignacio Thompson-Macejkovic","ACTED_IN"
"820","756","Owen Turcotte I","ACTED_IN"
"820","418","Cora Price","ACTED_IN"
"820","633","Kent Sporer","ACTED_IN"
"820","197","Lora Murazik","ACTED_IN"
"820","146","Miss Ruby Conn","ACTED_IN"
"820","308","Hector Mills","ACTED_IN"
"820","958","Mr. Julius Rau","ACTED_IN"
"821","534","Mr. Amos Jast","ACTED_IN"
"821","777","Brandi Gerlach II","ACTED_IN"
"821","337","Kenneth Kutch Sr.","ACTED_IN"
"821","730","Dr. Don Schimmel","ACTED_IN"
"821","299","Paul Breitenberg","ACTED_IN"
"821","795","Byron Fisher","ACTED_IN"
"821","853","Janis Senger","ACTED_IN"
"821","297","Darrell Wiza","ACTED_IN"
"821","169","Glenn Schroeder","ACTED_IN"
"822","310","Mr. Conrad Cormier","ACTED_IN"
"822","467","Leon Homenick","ACTED_IN"
"822","572","Carlos Corwin","ACTED_IN"
"822","430","Marco Aufderhar","ACTED_IN"
"822","194","Jerome Lind","ACTED_IN"
"822","730","Ronnie Stroman","ACTED_IN"
"822","676","Barbara Spinka","ACTED_IN"
"822","304","Katrina Klocko Jr.","ACTED_IN"
"822","958","Wm Gerhold","ACTED_IN"
"823","317","Miguel Wisoky","ACTED_IN"
"823","942","Levi Maggio","ACTED_IN"
"823","685","Dr. Van Halvorson-Crist MD","ACTED_IN"
"823","577","Meghan Lynch","ACTED_IN"
"823","919","Bernice McClure","ACTED_IN"
"823","464","Cesar Schowalter","ACTED_IN"
"823","362","Sharon Huel","ACTED_IN"
"823","747","Michele Moen","ACTED_IN"
"823","807","Jorge Boyle","ACTED_IN"
"823","604","Guillermo Beer","ACTED_IN"
"824","823","Floyd Kunze","ACTED_IN"
"824","697","Katrina Sporer","ACTED_IN"
"824","502","Shawna Bartell","ACTED_IN"
"824","443","Marion Barrows","ACTED_IN"
"824","383","Morris Durgan","ACTED_IN"
"824","85","Ana Herzog","ACTED_IN"
"824","347","Leonard Okuneva","ACTED_IN"
"824","785","Zachary Dietrich","ACTED_IN"
"824","15","Gayle Purdy","ACTED_IN"
"824","693","Jackie Paucek","ACTED_IN"
"825","677","Israel Paucek DVM","ACTED_IN"
"825","909","Kara Roberts","ACTED_IN"
"825","247","Pauline Schimmel-Murray","ACTED_IN"
"825","548","Eula Padberg","ACTED_IN"
"825","380","Dr. Darrel Tromp","ACTED_IN"
"825","777","Alice Dare","ACTED_IN"
"825","406","Ebony Schulist","ACTED_IN"
"825","564","Santos Schroeder","ACTED_IN"
"825","745","Toby Mraz","ACTED_IN"
"825","462","Jacob Rowe","ACTED_IN"
"826","675","Shannon Beier","ACTED_IN"
"826","216","Nettie Kessler-Volkman","ACTED_IN"
"826","181","Josefina Waelchi","ACTED_IN"
"826","608","Karla Stoltenberg-Bins","ACTED_IN"
"826","593","Alvin Cormier","ACTED_IN"
"826","269","Genevieve Cruickshank","ACTED_IN"
"826","905","Cheryl Fadel-Okuneva","ACTED_IN"
"826","89","Marie Marvin","ACTED_IN"
"826","404","Andrew Beatty","ACTED_IN"
"826","622","Mark Oberbrunner","ACTED_IN"
"827","860","Diana Emard","ACTED_IN"
"827","574","Rodolfo Pouros-Tremblay II","ACTED_IN"
"827","767","Amelia Satterfield","ACTED_IN"
"827","209","Ruth Orn-Smitham","ACTED_IN"
