id,title,rating
"8545","Summer in the City","6.9"
"8546","Time After Time","6.5"
"8547","Blue Tango","4.6"
"8548","Hot Stuff","4.3"
"8549","Great Balls of Fire","8.2"
"8550","Do That to Me One More Time","4.2"
"8551","Something","8.3"
"8552","Take On Me","9.1"
"8553","Let's Hear it For the Boy","9.6"
"8554","Ballerina","8.2"
"8555","Rich Girl","5.8"
"8556","Light My Fire","5.2"
"8557","The Loco-Motion","2.6"
"8558","Will It Go Round In Circles","8.4"
"8559","Blue Tango","5.9"
"8560","Little Things Mean a Lot","3.6"
"8561","Weak","4.6"
"8562","Hound Dog","9.2"
"8563","That's What Friends Are For","1.9"
"8564","One Bad Apple","9.7"
"8565","Strawberry Fields Forever","5.8"
"8566","That's the Way Love Goes","8.8"
"8567","Use Somebody","0.8"
"8568","Total Eclipse of the Heart","3.2"
"8569","Paint it Black","2"
"8570","I Went to Your Wedding","2.9"
"8571","Personality","3.6"
"8572","Celebration","7.1"
"8573","Nobody Does it Better","5.7"
"8574","Kryptonite","8.2"
"8575","War","5.4"
"8576","Hot Child In The City","6"
"8577","Come On-a My House","5.9"
"8578","Before The Next Teardrop Falls","1.2"
"8579","Chances Are","4"
"8580","Strangers in the Night","9"
"8581","Cracklin' Rosie","0.7"
"8582","Rudolph","9"
"8583","Night & Day","5.1"
"8584","War","5.3"
"8585","Family Affair","1.2"
"8586","Rapture","9.2"
"8587","Theme From 'Shaft'","4.6"
"8588","Every Breath You Take","6.8"
"8589","Theme From 'Shaft'","8.4"
"8590","Say My Name","2.9"
"8591","Call Me Maybe","1.8"
"8592","Roll Over Beethoven","7.6"
"8593","School's Out","4.1"
"8594","Ain't No Sunshine","3.4"
"8595","Return to Sender","3.2"
"8596","Ball of Confusion (That's What the World is Today)","8.8"
"8597","A Whole New World (Aladdin's Theme)","0.2"
"8598","Cherry Pink & Apple Blossom White","4.5"
"8599","Peggy Sue","4.9"
"8600","Begin the Beguine","1.3"
"8601","Gold Digger","0.6"
"8602","Blue Suede Shoes","7.2"
"8603","TSOP (The Sound of Philadelphia)","3.9"
"8604","Pon De Replay","0.3"
"8605","U Can't Touch This","0.3"
"8606","Bad","1.9"
"8607","Take My Breath Away","8.7"
"8608","The Reason","0.7"
"8609","Vogue","5.8"
"8610","The Christmas Song (Chestnuts Roasting On An Open Fire)","1"
"8611","I Will Always Love You","1.7"
"8612","Only You (And You Alone)","7.9"
"8613","You Were Meant for Me","1.2"
"8614","One","4.4"
"8615","Dancing Queen","5.8"
"8616","Glory of Love","3.6"
"8617","Whoomp! (There it Is)","0.1"
"8618","Thrift Shop","1.4"
"8619","Faith","6.2"
"8620","Three Coins in the Fountain","2.3"
"8621","This Land is Your Land","4"
"8622","Roll With It","6.3"
"8623","Funkytown","0.6"
"8624","Mmmbop","2.3"
"8625","Escape (The Pina Colada Song)","3.9"
"8626","Mama Told Me Not to Come","4.5"
"8627","The Great Pretender","3.3"
"8628","Dizzy","4.3"
"8629","That'll Be the Day","5.4"
"8630","Le Freak","2.7"
"8631","Somethin' Stupid","0.4"
"8632","I'm So Lonesome I Could Cry","6.6"
"8633","Papa Was a Rolling Stone","8.9"
"8634","Raindrops Keep Falling On My Head","9.7"
"8635","Living For the City","4.5"
"8636","The Loco-Motion","7"
"8637","So Much in Love","9.3"
"8638","Peggy Sue","5.6"
"8639","The Tide is High","6"
"8640","Where Did Our Love Go","4.8"
"8641","Baby Baby","2.9"
"8642","One of These Nights","5.8"
"8643","E.T.","1"
"8644","Shake Down","4.8"
"8645","Because I Love You (The Postman Song)","9.3"
"8646","The Last Dance","4.1"
"8647","Lights","6.3"
"8648","ABC","9.3"
"8649","We Built This City","4.4"
"8650","Ode To Billie Joe","9.4"
"8651","Miss You","6.5"
"8652","Hanging by a Moment","0.4"
"8653","Crimson & Clover","0.6"
"8654","Spill the Wine","2.6"
"8655","Jessie's Girl","7.3"
"8656","Take a Bow","8.3"
"8657","Till I Waltz Again With You","8.2"
"8658","Unforgettable","1.3"
"8659","Wind Beneath My Wings","9.7"
"8660","Beat It","5.2"
"8661","Bad Moon Rising","1"
"8662","Always On My Mind","2.1"
"8663","Cathy's Clown","9.4"
"8664","Bad Moon Rising","7.9"
"8665","The Boys of Summer","9.2"
"8666","Nothin' on You","1.5"
"8667","Don't Stop 'Til You Get Enough","5.2"
"8668","Venus","0.9"
"8669","She's a Lady","1.7"
"8670","Ain't No Sunshine","2.7"
"8671","Love Shack","0"
"8672","I Want to Hold Your Hand","5.6"
"8673","Jumpin' Jack Flash","9.4"
"8674","Let Me Love You","9.9"
"8675","All I Wanna Do","9.4"
"8676","Everybody Wants to Rule the World","9"
"8677","Bad Moon Rising","6.9"
"8678","Unforgettable","6.6"
"8679","With Or Without You","9.8"
"8680","You Make Me Feel Brand New","0.3"
"8681","Streets of Philadelphia","4.1"
"8682","Behind Closed Doors","3.9"
"8683","(Just Like) Starting Over","2"
"8684","California Dreamin'","4.7"
"8685","Candle in the Wind '97","0.3"
"8686","(I've Got a Gal In) Kalamazoo","0.1"
"8687","I'll Be Missing You","5.9"
"8688","Come Together","2.2"
"8689","Let's Groove","0.4"
"8690","Sixteen Tons","8.2"
"8691","I Think I Love You","8.8"
"8692","Like a Virgin","0.6"
"8693","Don't Let the Stars Get in Your Eyes","6"
"8694","Little Things Mean a Lot","4.3"
"8695","Someday","5.4"
"8696","West End Blues","8.8"
"8697","Fortunate Son","6.5"
"8698","My Girl","4.2"
"8699","Please Mr Postman","8"
"8700","Piano Man","6"
"8701","Strangers in the Night","9.2"
"8702","You Were Meant for Me","2.1"
"8703","Gimme Some Lovin'","7"
"8704","Tha Crossroads","7.9"
"8705","Ain't Misbehavin'","1.4"
"8706","Till The End of Time","0.7"
"8707","Ticket to Ride","2.3"
"8708","Papa Don't Preach","6"
"8709","I Will Always Love You","6.9"
"8710","Feel Like Making Love","9.5"
"8711","No Scrubs","0.7"
"8712","Careless Whisper","9.7"
"8713","On the Atchison","1.2"
"8714","White Rabbit","7.2"
"8715","Rich Girl","0.9"
"8716","That's the Way (I Like It)","5.4"
"8717","Walk On By","1.5"
"8718","I Kissed A Girl","2.1"
"8719","Secret Love","6.7"
"8720","Build Me Up Buttercup","7.2"
"8721","Tammy","9.5"
"8722","Honky Tonk","4.3"
"8723","Maggie May","8.5"
"8724","TSOP (The Sound of Philadelphia)","3.4"
"8725","Body & Soul","7.5"
"8726","Bye Bye","5.9"
"8727","Hollaback Girl","0.3"
"8728","Freebird","0.5"
"8729","Venus","8.6"
"8730","I'm Looking Over a Four Leaf Clover","9.9"
"8731","Shining Star","2.5"
"8732","Ain't No Sunshine","0"
"8733","I Can't Go For That (No Can Do)","4.9"
"8734","Rum & Coca-Cola","7.6"
"8735","A Boy Named Sue","6.2"
"8736","I've Heard That Song Before","1.8"
"8737","Superstition","5.5"
"8738","Don't Let the Stars Get in Your Eyes","8.7"
"8739","Call Me","2"
"8740","Check On It","0.1"
"8741","Waterfalls","9.7"
"8742","The Hustle","1.6"
"8743","Mrs Robinson","7.9"
"8744","Want Ads","6.5"
"8745","Let Me Love You","1.6"
"8746","You Don't Have to Be a Star (To Be in My Show)","9.5"
"8747","No One","3.1"
"8748","Can't Help Falling in Love","7"
"8749","The Letter","9.3"
"8750","Joy to the World","10"
"8751","I Need You Now","6.1"
"8752","Rum & Coca-Cola","9.9"
"8753","Firework","3"
"8754","I'm So Lonesome I Could Cry","2.1"
"8755","Indian Reservation (The Lament Of The Cherokee Reservation Indian)","3"
"8756","Another One Bites the Dust","7.9"
"8757","Reunited","0.6"
"8758","Love Shack","0.3"
"8759","Where Did Our Love Go","2.4"
"8760","Near You","9.1"
"8761","Time After Time","7.9"
"8762","Tennessee Waltz","1.8"
"8763","Rock Around the Clock","4.6"
"8764","He's So Fine","4.9"
"8765","No One","2"
"8766","Winchester Cathedral","1.6"
"8767","Some of These Days","1.7"
"8768","Here in My Heart","4.8"
"8769","Shining Star","4.2"
"8770","Groove is in the Heart","4.4"
"8771","Sweet Home Alabama","1"
"8772","(Let Me Be Your) Teddy Bear","9.8"
"8773","Disco Duck","1.7"
"8774","How High the Moon","0.1"
"8775","I Feel Fine","6.6"
"8776","Like a Virgin","2.3"
"8777","Ben","0.7"
"8778","Shop Around","5.1"
"8779","Beautiful Day","9.7"
"8780","Light My Fire","2.4"
"8781","Ray of Light","9.5"
"8782","Dancing Queen","7.1"
"8783","Stormy Weather (Keeps Rainin' All the Time)","6.8"
"8784","Rock Around the Clock","3.9"
"8785","The Joker","8.6"
"8786","I Can't Get Next to You","0.7"
"8787","Under the Boardwalk","7.6"
"8788","The Way We Were","9.7"
"8789","Take The 'A' Train","1.3"
"8790","I Will Survive","3.3"
"8791","Thriller","9.4"
"8792","Crimson & Clover","8.6"
"8793","(It's No) Sin","2.4"
"8794","My Guy","4.9"
"8795","Runaround Sue","0.6"
"8796","St Louis Blues","2.8"
"8797","Loving You","5.1"
"8798","Look Away","6.9"
"8799","Walk Don't Run","5.3"
"8800","No Scrubs","0.8"
"8801","Bye Bye","0.8"
"8802","The Way We Were","6.6"
"8803","Open Arms","4.4"
"8804","Tighten Up","1.7"
"8805","Poker Face","7.3"
"8806","Like a Rolling Stone","5.8"
"8807","Raindrops Keep Falling On My Head","6.1"
"8808","Since U Been Gone","0.7"
"8809","Just Dance","10"
"8810","Down Under","1.8"
"8811","Flashdance. What a Feeling","9.2"
"8812","So Much in Love","2.5"
"8813","Que sera sera (Whatever will be will be)","2.1"
"8814","We Are Young","0.5"
"8815","Smells Like Teen Spirit","6"
"8816","Suspicious Minds","2.6"
"8817","The Prisoner's Song","6"
"8818","Just My Imagination (Running Away With Me)","5.8"
"8819","Working My Way Back to You","8"
"8820","You Belong to Me","8.3"
"8821","If (They Made Me a King)","5.5"
"8822","Again","2.8"
"8823","Monday Monday","1.4"
"8824","Smooth","3.9"
"8825","Rudolph","4.9"
"8826","(Put Another Nickel In) Music! Music! Music!","10"
"8827","Shout","0.5"
"8828","Travellin' Band","3.2"
"8829","More Than Words","5.6"
"8830","Harbour Lights","1.3"
"8831","Nothing's Gonna Stop Us Now","2.3"
"8832","Philadelphia Freedom","6.8"
"8833","Mony Mony","9.6"
"8834","U Got it Bad","8.9"
"8835","Girls Just Wanna Have Fun","2.4"
"8836","You Can't Hurry Love","5.2"
"8837","Rock the Casbah","9.6"
"8838","Runaround Sue","2.2"
"8839","Candy Man","6.8"
"8840","She Loves You","5.3"
"8841","This Land is Your Land","6.3"
"8842","Billie Jean","9.9"
"8843","Tutti Frutti","5.9"
"8844","Dance to the Music","0.3"
"8845","You make Me Wanna","1"
"8846","Nothing's Gonna Stop Us Now","3"
"8847","In the End","5.3"
"8848","Hungry Heart","7.2"
"8849","It's Still Rock 'n' Roll to Me","1"
"8850","The Joker","1.5"
"8851","Sugar Shack","4.6"
"8852","Hot Child In The City","9.9"
"8853","How Do You Mend a Broken Heart","3.8"
"8854","Kiss Me","8.2"
"8855","The Glow-Worm","6.4"
"8856","Stand By Me","9.6"
"8857","Freebird","9.1"
"8858","Lola","0.8"
"8859","Umbrella","9.3"
"8860","Vision of Love","2.3"
"8861","Fast Car","4.9"
"8862","Sweet Soul Music","1.9"
"8863","Prisoner of Love","6.7"
"8864","Soldier Boy","5.5"
"8865","Return to Sender","1.9"
"8866","Green River","8"
"8867","Music","8.6"
"8868","Somebody That I Used to Know","6.3"
"8869","Whatcha Say","5.4"
"8870","Morning Train (Nine to Five)","8.1"
"8871","Nothing Compares 2 U","0.9"
"8872","The Twist","1.5"
"8873","Sweet Caroline (Good Times Never Seemed So Good)","9"
"8874","Stagger Lee","4.8"
"8875","Livin' La Vida Loca","6.8"
"8876","Strange Fruit","7.6"
"8877","You Make Me Feel Like Dancing","6.2"
"8878","Till I Waltz Again With You","3.1"
"8879","A Boy Named Sue","7.5"
"8880","Caldonia Boogie (What Makes Your Big Head So Hard)","1.7"
"8881","Another Day in Paradise","3.8"
"8882","Volare","2.1"
"8883","Tears of a Clown","9"
"8884","I'm Your Boogie Man","1.4"
"8885","Rock the Boat","6.2"
"8886","Here Without You","2.5"
"8887","Cherish","2.5"
"8888","Mr Tambourine Man","1.8"
"8889","E.T.","9.7"
"8890","Proud Mary","1.9"
"8891","Love Me Tender","2.9"
"8892","Before The Next Teardrop Falls","0.8"
"8893","Do That to Me One More Time","3"
"8894","Ain't That a Shame","8.5"
"8895","(It's No) Sin","3"
"8896","In Da Club","0.1"
"8897","A-Tisket A-Tasket","8"
"8898","Fame","3.4"
"8899","I Can Dream","9.9"
"8900","Ball of Confusion (That's What the World is Today)","1.3"
"8901","I'm So Lonesome I Could Cry","4.1"
"8902","I'll Be There","9.6"
"8903","Hungry Heart","6.7"
"8904","Stay (I Missed You)","0.7"
"8905","Open Arms","2.1"
"8906","The Wanderer","9.9"
"8907","Mister Sandman","1.5"
"8908","I Feel For You","3"
"8909","Walk Like an Egyptian","2.8"
"8910","I Fall to Pieces","5.7"
"8911","Cathy's Clown","3.1"
"8912","Give Me Everything","8.6"
"8913","Mercy Mercy Me (The Ecology)","7.5"
"8914","Good Vibrations","4.9"
"8915","Save the Best For Last","2.5"
"8916","Someday","4.5"
"8917","Uncle Albert (Admiral Halsey)","2"
"8918","Peggy Sue","7.1"
"8919","I Can't Get Started","2"
"8920","Ain't No Sunshine","6.3"
"8921","Battle of New Orleans","3.4"
"8922","Fantasy","7"
"8923","Creep","0.3"
"8924","Party Rock Anthem","7"
"8925","Don't Let the Stars Get in Your Eyes","7.5"
"8926","There goes my baby","0.2"
"8927","How You Remind Me","2.7"
"8928","Breathe","7.6"
"8929","Slow Poke","6"
"8930","Physical","2.1"
"8931","You've Got a Friend","9.7"
"8932","It's Still Rock 'n' Roll to Me","7.1"
"8933","Crimson & Clover","0.7"
"8934","Too Close","8.4"
"8935","All My Lovin' (You're Never Gonna Get It)","4"
"8936","Doo Wop (That Thing)","6.3"
"8937","Running Scared","7.4"
"8938","Soldier Boy","3.6"
"8939","Walk On By","5"
"8940","Ring My Bell","1.5"
"8941","The Last Dance","4.2"
"8942","Kryptonite","1.6"
"8943","Love's Theme","1.3"
"8944","Hey There Delilah","2.8"
"8945","Walk On the Wild Side","3.9"
"8946","Body & Soul","6"
"8947","December 1963 (Oh What a Night)","6.2"
"8948","Kung Fu Fighting","2.5"
"8949","Papa's Got a Brand New Bag","4.6"
"8950","Chattanoogie Shoe-Shine Boy","3.2"
"8951","In the Summertime","8"
"8952","Spirit in the Sky","5.9"
"8953","You're Beautiful","0.1"
"8954","Crazy in Love","4.9"
"8955","Walk This Way","4.4"
"8956","Hair","5.3"
"8957","Come On Eileen","0.9"
"8958","More Than Words","5.2"
"8959","A Whiter Shade of Pale","7.4"
"8960","You'll Never Know","5.4"
"8961","Since U Been Gone","4.9"
"8962","Love is a Many Splendoured Thing","5.8"
"8963","Downtown","5.1"
"8964","Umbrella","2.5"
"8965","Hips don't lie","8.4"
"8966","Before The Next Teardrop Falls","5.5"
"8967","(They Long to Be) Close to You","9.7"
"8968","Take Me Home","8.1"
"8969","Everyday People","1.3"
"8970","Que sera sera (Whatever will be will be)","0.8"
"8971","Oh My Papa (O Mein Papa)","7.1"
"8972","All Shook Up","6.6"
"8973","Give Me Everything","0.9"
"8974","Dancing in the Dark","5.8"
"8975","Breaking Up is Hard to Do","6.6"
"8976","Just the Way You Are","8.3"
"8977","The Streak","5"
"8978","Need You Tonight","3"
"8979","The Way You Look Tonight","3.3"
"8980","I'll Take You There","6.2"
"8981","Cracklin' Rosie","0.7"
"8982","Stagger Lee","4.7"
"8983","Hungry Heart","9.8"
"8984","In the End","3.1"
"8985","Return to Sender","8.3"
"8986","Nothing's Gonna Stop Us Now","4.4"
"8987","Vaya Con Dios (may God Be With You)","4.7"
"8988","Ray of Light","6.8"
"8989","Incense & Peppermints","9.1"
"8990","St Louis Blues","9.7"
"8991","On Bended Knee","5.6"
"8992","Rock With You","1.2"
"8993","Pony Time","9.9"
"8994","Morning Train (Nine to Five)","4.5"
"8995","On Bended Knee","1.3"
"8996","I'm Walking Behind You","0.9"
"8997","People","6.4"
"8998","When Doves Cry","0.4"
"8999","What a Fool Believes","8.7"
"9000","Honky Tonk Woman","2.4"
"9001","Wake Me Up Before You Go Go","2.1"
"9002","You Really Got Me","7.7"
"9003","I Went to Your Wedding","5"
"9004","Purple Rain","3.5"
"9005","Royals","6.3"
"9006","All Out of Love","9.9"
"9007","Let Me Love You","7.4"
"9008","The Sign","5.2"
"9009","You're Beautiful","0.8"
"9010","You're Beautiful","2.9"
"9011","(Sexual) Healing","5.1"
"9012","Night Fever","9.6"
"9013","Tears in Heaven","1.7"
"9014","Green Tambourine","6.2"
"9015","Swanee","6.2"
"9016","Can You Feel the Love Tonight","0.2"
"9017","My Man","3.9"
"9018","Morning Train (Nine to Five)","6.7"
"9019","Play That Funky Music","8.2"
"9020","My Sharona","7.1"
"9021","I'm Looking Over a Four Leaf Clover","7.9"
"9022","I'll Make Love to You","9.7"
"9023","For What It's Worth (Stop","9.3"
"9024","Puttin' on the Ritz","7.2"
"9025","Escape (The Pina Colada Song)","8.9"
"9026","Fly Robin Fly","5.7"
"9027","Honey","0.9"
"9028","Tutti Frutti","1.4"
"9029","Caldonia Boogie (What Makes Your Big Head So Hard)","7.9"
"9030","Peggy Sue","1.7"
"9031","12th Street Rag","2.6"
"9032","I Gotta Feeling","8.9"
"9033","Ruby Tuesday","8.1"
"9034","Never Gonna Give You Up","9.2"
"9035","Another Brick in the Wall (part 2)","9.9"
"9036","(You Keep Me) Hangin' On","7.1"
"9037","Mr Big Stuff","6.6"
"9038","Baby One More Time","9.4"
"9039","Careless Whisper","0"
"9040","Maybellene","6.5"
"9041","I Need You Now","9.1"
"9042","Heart of Gold","0.7"
"9043","You Really Got Me","7.9"
"9044","Over the Rainbow","1.4"
"9045","Tequila","1.6"
"9046","Centerfold","8.3"
"9047","Ain't No Mountain High Enough","1.6"
"9048","Stranger On the Shore","4.1"
"9049","(I've Had) the Time of My Life","6.2"
"9050","Girls Just Wanna Have Fun","6.6"
"9051","Shake You Down","9.3"
"9052","Hang On Sloopy","4.8"
"9053","Chances Are","3"
"9054","Baby Love","7.3"
"9055","Help Me","6"
"9056","Gypsies","8.5"
"9057","Nothin' on You","9.7"
"9058","Honky Tonk","5.1"
"9059","Fly Robin Fly","9.3"
"9060","I Kissed A Girl","1"
"9061","I Feel For You","3.9"
"9062","Won't Get Fooled Again","4.6"
"9063","Do Ya Think I'm Sexy?","7"
"9064","Hungry Heart","7.9"
"9065","Brand New Key","1.2"
"9066","Man in the Mirror","0.9"
"9067","Don't You Want Me","5.1"
"9068","Black Velvet","1.4"
"9069","Rag Mop","9.7"
"9070","I'm Sorry","5.4"
"9071","Great Balls of Fire","7.3"
"9072","Just the Way You Are","8.9"
"9073","We Belong Together","4.1"
"9074","Fantasy","3.1"
"9075","Black Or White","8.4"
"9076","Red Red Wine","5.3"
"9077","Touch Me","2.3"
"9078","Let it Be","6.7"
"9079","Born in the USA","5.9"
"9080","Maybellene","8.9"
"9081","Over There","4.5"
"9082","Build Me Up Buttercup","8.9"
"9083","My Prayer","6.4"
"9084","Volare","6"
"9085","I Got You (I Feel Good)","1.8"
"9086","Say My Name","9.1"
"9087","Like a Rolling Stone","1.4"
"9088","I Feel Fine","9.1"
"9089","Are You Lonesome Tonight?","4.1"
"9090","You Belong With Me","9"
"9091","Ain't That a Shame","8.9"
"9092","Red Red Wine","4.3"
"9093","Spanish Harlem","8.8"
"9094","Happy Days Are Here Again","9.6"
"9095","Knock Three Times","5.2"
"9096","Battle of New Orleans","1.3"
"9097","Honey","5.7"
"9098","Disco Duck","1.9"
"9099","You Sexy Thing","9.8"
"9100","This Diamond Ring","5.8"
"9101","You Always Hurt the One You Love","6.7"
"9102","Boulevard of Broken Dreams","6.8"
"9103","Ain't That a Shame","3.7"
"9104","Stars & Stripes Forever","7.2"
"9105","In the Mood","1.5"
"9106","Right Back Where We Started From","6"
"9107","Sleep Walk","0.6"
"9108","Kiss & Say Goodbye","5.8"
"9109","Up Up & Away","5.1"
"9110","Every Little Thing She Does is Magic","9"
"9111","It Had to Be You","9.6"
"9112","Call Me","6.1"
"9113","Bad Day","6.3"
"9114","Sailing","6.2"
"9115","Streets of Philadelphia","6"
"9116","Save the Last Dance For Me","6.4"
"9117","Sweet Soul Music","9.7"
"9118","The Glow-Worm","4.9"
"9119","Mister Sandman","7"
"9120","There goes my baby","5"
"9121","Let's Get it On","2.2"
"9122","This Ole House","0.9"
"9123","Boogie Oogie Oogie","4.9"
"9124","Rock Around the Clock","1.5"
"9125","Joy to the World","3.4"
"9126","I'll Make Love to You","5.1"
"9127","How High the Moon","3.1"
"9128","Thriller","1.5"
"9129","Spirit in the Sky","8.2"
"9130","Silly Love Songs","7.3"
"9131","I Love Rock 'n' Roll","5"
"9132","Big Girls Don't Cry","7.7"
"9133","Eve of Destruction","1.1"
"9134","Endless Love","8.6"
"9135","Hit the Road","5.2"
"9136","Yeah!","0.2"
"9137","I'm Looking Over a Four Leaf Clover","2.3"
"9138","Total Eclipse of the Heart","1.8"
"9139","Proud Mary","3.2"
"9140","Kiss You All Over","8.5"
"9141","Baby Come Back","7.5"
"9142","With Or Without You","0.3"
"9143","Crazy in Love","0.9"
"9144","One More Try","2.1"
"9145","Drops of Jupiter (Tell Me)","3.4"
"9146","April Showers","5.4"
"9147","Joy to the World","8.4"
"9148","Money For Nothing","3"
"9149","T For Texas (Blue Yodel No 1)","4"
"9150","Rock the Boat","0.1"
"9151","Walk Don't Run","3.8"
"9152","Spill the Wine","5.9"
"9153","Waterfalls","4.7"
"9154","9 to 5","6.8"
"9155","Hello Dolly","8.3"
"9156","A Tree in the Meadow","9.1"
"9157","Dardanella","2.5"
"9158","The Sign","0.2"
"9159","Only The Lonely (Know The Way I Feel)","5.1"
"9160","Doo Wop (That Thing)","5.2"
"9161","I Will Survive","6.9"
"9162","Ring of Fire","0.3"
"9163","Hound Dog","6.2"
"9164","Sing","6.1"
"9165","Ruby Tuesday","9.4"
"9166","All Shook Up","3.9"
"9167","This Love","0.9"
"9168","Woman","9"
"9169","Coming Up","2.1"
"9170","Da Doo Ron Ron (When He Walked Me Home)","3.9"
"9171","If You Leave Me Now","3.3"
"9172","That's the Way Love Goes","6.7"
"9173","Yesterday","6.4"
"9174","(You Keep Me) Hangin' On","2.8"
"9175","Bad Girls","4"
"9176","My Prayer","4.7"
"9177","Daydream Believer","9.3"
"9178","One O'Clock Jump","1.6"
"9179","That Old Black Magic","7.7"
"9180","Battle of New Orleans","9.1"
"9181","Hanging by a Moment","0.1"
"9182","Rags to Riches","9.9"
"9183","Be Bop a Lula","0.6"
"9184","Two Hearts","8.5"
"9185","Horse With No Name","6.4"
"9186","Macarena","6.5"
"9187","Light My Fire","9.9"
"9188","Whole Lotta Shakin' Goin' On","6.7"
"9189","A Woman in Love","8.6"
"9190","Jailhouse Rock","8"
"9191","Sir Duke","1.3"
"9192","Won't Get Fooled Again","9.8"
"9193","Live & Let Die","3.5"
"9194","Leader of the Pack","9.2"
"9195","Respect","4.7"
"9196","Spanish Harlem","5.1"
"9197","Bad Girls","4.9"
"9198","Get Back","5"
"9199","Freebird","7"
"9200","Spill the Wine","9.1"
"9201","Johnny B Goode","0.7"
"9202","California Dreamin'","2.7"
"9203","We Will Rock You","2"
"9204","Theme From 'Greatest American Hero' (Believe It Or Not)","1.6"
"9205","(I've Had) the Time of My Life","3"
"9206","Magic","9.6"
"9207","Hotel California","3.6"
"9208","(Sittin' On) the Dock of the Bay","8.2"
"9209","A-Tisket A-Tasket","8.9"
"9210","White Rabbit","6.6"
"9211","The Boy is Mine","6"
"9212","Without Me","9.2"
"9213","Mona Lisa","1.9"
"9214","Black Or White","0.3"
"9215","Ol' Man River","2"
"9216","Gold Digger","9.1"
"9217","Theme From 'Greatest American Hero' (Believe It Or Not)","9.9"
"9218","Oh Happy Day","4.7"
"9219","Maniac","2.6"
"9220","Venus","5"
"9221","Will You Love Me Tomorrow","4.5"
"9222","The Twist","1.8"
"9223","Royals","1.5"
"9224","Someday","3.1"
"9225","December 1963 (Oh What a Night)","6.6"
"9226","I'll Make Love to You","1.6"
"9227","Call Me","7"
"9228","Bye Bye Love","9.7"
"9229","You're Still the One","0.5"
"9230","How You Remind Me","5.5"
"9231","Gives You Hell","0.3"
"9232","Single Ladies (Put A Ring On It)","1.5"
"9233","Wayward Wind","5"
"9234","Get Off of My Cloud","6.2"
"9235","He'll Have to Go","9"
"9236","What's Love Got to Do With It?","9.2"
"9237","Bette Davis Eyes","8.9"
"9238","Tutti Frutti","5.1"
"9239","Dreamlover","9.8"
"9240","What Goes Around Comes Around","7.9"
"9241","Music","1.5"
"9242","Can You Feel the Love Tonight","1.8"
"9243","Sunshine of Your Love","5.1"
"9244","Royals","9.6"
"9245","The Joker","4.8"
"9246","Smells Like Teen Spirit","6.9"
"9247","Bad Romance","2.2"
"9248","Losing My Religion","4.9"
"9249","I Don't Want to Miss a Thing","0"
"9250","You're So Vain","6.7"
"9251","Honey","3.3"
"9252","Incense & Peppermints","5.5"
"9253","If (They Made Me a King)","3.4"
"9254","More Than a Feeling","1.5"
"9255","Some Enchanted Evening","1.6"
"9256","One Sweet Day","9.6"
"9257","Gangsta's Paradise","8.8"
"9258","Endless Love","6.8"
"9259","Sweet Caroline (Good Times Never Seemed So Good)","0.8"
"9260","Love Hangover","1.7"
"9261","Strawberry Fields Forever","2.7"
"9262","Fame","6.6"
"9263","Mama Told Me Not to Come","7.3"
"9264","Rock the Boat","6.2"
"9265","Smooth","6.2"
"9266","I Feel For You","8.7"
"9267","Kiss On My List","4.1"
"9268","I Feel Love","5.8"
"9269","Runaway","1.7"
"9270","Love Shack","9"
"9271","I Don't Want to Miss a Thing","8.9"
"9272","I Get Around","2.9"
"9273","The Thing","6.2"
"9274","St Louis Blues","2.4"
"9275","Wake Me Up Before You Go Go","6"
"9276","Me & Mrs Jones","7.3"
"9277","Got to Give it Up","0.4"
"9278","Thrift Shop","0.5"
"9279","A Woman in Love","2.1"
"9280","Papa Was a Rolling Stone","5.6"
"9281","Don't Fence Me In","2"
"9282","Gangsta's Paradise","6.8"
"9283","Respect","6.1"
"9284","Doo Wop (That Thing)","9.1"
"9285","Down Hearted Blues","1.4"
"9286","Brother","7.3"
"9287","Need You Tonight","1.1"
"9288","Oh Happy Day","2.8"
"9289","Do That to Me One More Time","6.1"
"9290","Magic Carpet Ride","2.3"
"9291","Shop Around","0.2"
"9292","Save the Best For Last","7.5"
"9293","Winchester Cathedral","5.5"
"9294","Pony Time","6.1"
"9295","Duke of Earl","0.5"
"9296","The Boy is Mine","9.9"
"9297","Do That to Me One More Time","1.4"
"9298","Addicted to Love","8.4"
"9299","Hanging by a Moment","4.1"
"9300","Me & Mrs Jones","3.3"
"9301","Take On Me","9.3"
"9302","Baby One More Time","9.6"
"9303","Walk Like an Egyptian","7"
"9304","The Long & Winding Road","7.3"
"9305","Afternoon Delight","6.3"
"9306","Every Breath You Take","2.6"
"9307","Born in the USA","3.4"
"9308","Gives You Hell","3.7"
"9309","Kryptonite","5"
"9310","Eye of the Tiger","8"
"9311","After You've Gone","4.2"
"9312","I Can't Get Started","6.6"
"9313","The Prisoner's Song","1.9"
"9314","That'll Be the Day","8.3"
"9315","9 to 5","3"
"9316","Check On It","5.9"
"9317","Da Doo Ron Ron (When He Walked Me Home)","4.1"
"9318","Change the World","2.9"
"9319","Paint it Black","5.1"
"9320","Get Off of My Cloud","5.5"
"9321","Lose Yourself","9.5"
"9322","Knock On Wood","0.3"
"9323","I'm So Lonesome I Could Cry","4.5"
"9324","Whole Lotta Shakin' Goin' On","8.6"
"9325","Born in the USA","7.8"
"9326","Groovin'","3.7"
"9327","Crazy","2.3"
